동물종류,나이그룹,성별,중성화 여부,시도,총건수,입양건수,평균체중,입양률
고양이,미상,수컷,중성화 X,강원특별자치도,1,0,2.7,0.0
고양이,미상,수컷,중성화 X,경기도,14,4,1.282857142857143,28.57
고양이,미상,수컷,중성화 X,경상북도,7,7,0.42857142857142855,100.0
고양이,미상,수컷,중성화 X,대구광역시,6,2,5.036666666666667,33.33
고양이,미상,수컷,중성화 X,부산광역시,1,0,0.15,0.0
고양이,미상,수컷,중성화 X,서울특별시,1,1,0.65,100.0
고양이,미상,수컷,중성화 X,울산광역시,1,0,2.8,0.0
고양이,미상,수컷,중성화 X,인천광역시,2,1,2.1,50.0
고양이,미상,수컷,중성화 X,전라남도,2,0,0.04,0.0
고양이,미상,수컷,중성화 X,전북특별자치도,11,5,2.5727272727272728,45.45
고양이,미상,수컷,중성화 X,충청북도,1,1,0.85,100.0
고양이,미상,암컷,미상,경기도,2,2,0.375,100.0
고양이,미상,암컷,미상,경상남도,1,0,2.0,0.0
고양이,미상,암컷,미상,울산광역시,1,1,2.7,100.0
고양이,미상,암컷,중성화 O,서울특별시,1,0,6.25,0.0
고양이,미상,암컷,중성화 X,강원특별자치도,1,1,4.6,100.0
고양이,미상,암컷,중성화 X,경기도,11,5,0.8990909090909092,45.45
고양이,미상,암컷,중성화 X,경상북도,6,6,0.5,100.0
고양이,미상,암컷,중성화 X,대구광역시,6,2,1.745,33.33
고양이,미상,암컷,중성화 X,전북특별자치도,8,3,2.925,37.5
고양이,미상,암컷,중성화 X,제주특별자치도,1,0,3.3,0.0
고양이,미상,암컷,중성화 X,충청북도,1,1,0.8,100.0
기타,11세 이상,미상,미상,경기도,1,0,10.0,0.0
기타,11세 이상,미상,미상,부산광역시,1,0,18.0,0.0
기타,11세 이상,수컷,미상,경기도,1,0,3.8,0.0
기타,11세 이상,수컷,미상,경상남도,1,0,5.0,0.0
기타,11세 이상,수컷,미상,경상북도,1,1,5.0,100.0
기타,11세 이상,수컷,미상,대전광역시,1,0,6.0,0.0
기타,11세 이상,수컷,미상,부산광역시,1,0,5.0,0.0
기타,11세 이상,수컷,미상,전라남도,2,1,5.0,50.0
기타,11세 이상,수컷,중성화 O,강원특별자치도,2,0,4.5,0.0
기타,11세 이상,수컷,중성화 O,경기도,7,0,6.671428571428572,0.0
기타,11세 이상,수컷,중성화 O,경상남도,2,0,5.7,0.0
기타,11세 이상,수컷,중성화 O,대전광역시,1,1,3.0,100.0
기타,11세 이상,수컷,중성화 O,부산광역시,1,0,5.0,0.0
기타,11세 이상,수컷,중성화 O,제주특별자치도,1,0,35.0,0.0
기타,11세 이상,수컷,중성화 O,충청남도,1,0,6.0,0.0
기타,11세 이상,수컷,중성화 O,충청북도,1,0,5.6,0.0
기타,11세 이상,수컷,중성화 X,강원특별자치도,4,0,17.575,0.0
기타,11세 이상,수컷,중성화 X,경기도,6,1,11.583333333333334,16.67
기타,11세 이상,수컷,중성화 X,경상남도,2,1,13.25,50.0
기타,11세 이상,수컷,중성화 X,경상북도,1,0,40.0,0.0
기타,11세 이상,수컷,중성화 X,광주광역시,1,0,8.0,0.0
기타,11세 이상,수컷,중성화 X,부산광역시,3,0,4.3999999999999995,0.0
기타,11세 이상,수컷,중성화 X,서울특별시,3,0,20.833333333333332,0.0
기타,11세 이상,수컷,중성화 X,인천광역시,2,1,4.25,50.0
기타,11세 이상,수컷,중성화 X,전라남도,1,0,3.5,0.0
기타,11세 이상,수컷,중성화 X,전북특별자치도,3,0,12.666666666666666,0.0
기타,11세 이상,수컷,중성화 X,충청남도,1,0,12.0,0.0
기타,11세 이상,암컷,미상,경기도,4,2,12.0,50.0
기타,11세 이상,암컷,미상,경상남도,1,0,28.0,0.0
기타,11세 이상,암컷,미상,광주광역시,1,0,4.4,0.0
기타,11세 이상,암컷,미상,대구광역시,1,0,3.0,0.0
기타,11세 이상,암컷,미상,대전광역시,2,0,5.0,0.0
기타,11세 이상,암컷,미상,부산광역시,3,1,8.5,33.33
기타,11세 이상,암컷,미상,서울특별시,3,0,3.8666666666666667,0.0
기타,11세 이상,암컷,미상,세종특별자치시,2,1,14.5,50.0
기타,11세 이상,암컷,미상,전라남도,2,1,11.1,50.0
기타,11세 이상,암컷,미상,제주특별자치도,1,1,3.9,100.0
기타,11세 이상,암컷,미상,충청남도,4,3,5.89,75.0
기타,11세 이상,암컷,중성화 O,경상남도,1,0,4.0,0.0
기타,11세 이상,암컷,중성화 O,서울특별시,1,0,4.4,0.0
기타,11세 이상,암컷,중성화 X,강원특별자치도,2,0,5.5,0.0
기타,11세 이상,암컷,중성화 X,경기도,3,0,15.5,0.0
기타,11세 이상,암컷,중성화 X,경상남도,1,0,3.1,0.0
기타,11세 이상,암컷,중성화 X,전라남도,1,0,25.0,0.0
기타,11세 이상,암컷,중성화 X,전북특별자치도,1,0,14.0,0.0
기타,11세 이상,암컷,중성화 X,충청남도,3,1,14.666666666666666,33.33
기타,11세 이상,암컷,중성화 X,충청북도,1,1,3.0,100.0
기타,1세 이하,미상,미상,강원특별자치도,24,4,1.9666666666666668,16.67
기타,1세 이하,미상,미상,경기도,7,4,2.8000000000000003,57.14
기타,1세 이하,미상,미상,경상남도,288,137,1.2065972222222223,47.57
기타,1세 이하,미상,미상,경상북도,4,2,13.0,50.0
기타,1세 이하,미상,미상,대구광역시,2,1,4.5,50.0
기타,1세 이하,미상,미상,대전광역시,257,36,0.7494163424124514,14.01
기타,1세 이하,미상,미상,부산광역시,76,4,2.5761842105263155,5.26
기타,1세 이하,미상,미상,서울특별시,1,0,10.0,0.0
기타,1세 이하,미상,미상,울산광역시,3,0,2.2,0.0
기타,1세 이하,미상,미상,인천광역시,5,4,9.3,80.0
기타,1세 이하,미상,미상,전라남도,5,3,1.236,60.0
기타,1세 이하,미상,미상,전북특별자치도,13,2,3.5846153846153848,15.38
기타,1세 이하,미상,미상,충청남도,2,0,1.0,0.0
기타,1세 이하,미상,중성화 O,경상남도,1,0,6.0,0.0
기타,1세 이하,미상,중성화 X,강원특별자치도,22,7,1.8529411764705883,31.82
기타,1세 이하,미상,중성화 X,경기도,9,4,1.2877777777777777,44.44
기타,1세 이하,미상,중성화 X,경상남도,268,179,0.9597014925373134,66.79
기타,1세 이하,미상,중성화 X,경상북도,3,1,1.25,33.33
기타,1세 이하,미상,중성화 X,대구광역시,18,7,3.1094444444444442,38.89
기타,1세 이하,미상,중성화 X,대전광역시,240,38,0.7120833333333334,15.83
기타,1세 이하,미상,중성화 X,부산광역시,115,9,0.39199999999999996,7.83
기타,1세 이하,미상,중성화 X,서울특별시,3,2,0.5666666666666667,66.67
기타,1세 이하,미상,중성화 X,울산광역시,5,1,1.1199999999999999,20.0
기타,1세 이하,미상,중성화 X,인천광역시,3,2,0.4000000000000001,66.67
기타,1세 이하,미상,중성화 X,전라남도,3,1,4.333333333333333,33.33
기타,1세 이하,미상,중성화 X,전북특별자치도,208,30,0.39951923076923074,14.42
기타,1세 이하,미상,중성화 X,충청남도,3,1,1.3466666666666667,33.33
기타,1세 이하,미상,중성화 X,충청북도,1,1,4.0,100.0
기타,1세 이하,수컷,미상,강원특별자치도,41,11,5.05609756097561,26.83
기타,1세 이하,수컷,미상,경기도,20,10,10.357,50.0
기타,1세 이하,수컷,미상,경상남도,45,13,3.83,28.89
기타,1세 이하,수컷,미상,경상북도,18,5,11.272222222222222,27.78
기타,1세 이하,수컷,미상,광주광역시,1,0,3.0,0.0
기타,1세 이하,수컷,미상,대구광역시,6,2,3.5833333333333335,33.33
기타,1세 이하,수컷,미상,대전광역시,9,3,10.227777777777778,33.33
기타,1세 이하,수컷,미상,부산광역시,32,5,2.4640625,15.62
기타,1세 이하,수컷,미상,서울특별시,2,0,35.0,0.0
기타,1세 이하,수컷,미상,세종특별자치시,1,1,5.6,100.0
기타,1세 이하,수컷,미상,인천광역시,2,1,12.85,50.0
기타,1세 이하,수컷,미상,전라남도,18,8,5.613888888888889,44.44
기타,1세 이하,수컷,미상,전북특별자치도,15,3,3.106666666666667,20.0
기타,1세 이하,수컷,미상,제주특별자치도,5,2,23.36,40.0
기타,1세 이하,수컷,미상,충청남도,12,7,7.383333333333333,58.33
기타,1세 이하,수컷,미상,충청북도,8,2,6.8375,25.0
기타,1세 이하,수컷,중성화 O,강원특별자치도,1,0,3.6,0.0
기타,1세 이하,수컷,중성화 O,경기도,22,12,6.295454545454546,54.55
기타,1세 이하,수컷,중성화 O,경상남도,8,2,10.2625,25.0
기타,1세 이하,수컷,중성화 O,경상북도,10,8,6.56,80.0
기타,1세 이하,수컷,중성화 O,광주광역시,4,1,7.199999999999999,25.0
기타,1세 이하,수컷,중성화 O,대구광역시,1,1,3.8,100.0
기타,1세 이하,수컷,중성화 O,대전광역시,1,0,15.0,0.0
기타,1세 이하,수컷,중성화 O,부산광역시,12,2,4.575,16.67
기타,1세 이하,수컷,중성화 O,서울특별시,5,1,4.82,20.0
기타,1세 이하,수컷,중성화 O,울산광역시,2,1,4.15,50.0
기타,1세 이하,수컷,중성화 O,인천광역시,3,3,4.6000000000000005,100.0
기타,1세 이하,수컷,중성화 O,전라남도,3,2,4.166666666666667,66.67
기타,1세 이하,수컷,중성화 O,전북특별자치도,5,4,5.66,80.0
기타,1세 이하,수컷,중성화 O,제주특별자치도,1,0,2.5,0.0
기타,1세 이하,수컷,중성화 O,충청남도,10,6,8.702000000000002,60.0
기타,1세 이하,수컷,중성화 O,충청북도,7,2,6.442857142857143,28.57
기타,1세 이하,수컷,중성화 X,강원특별자치도,104,25,3.408910891089109,24.04
기타,1세 이하,수컷,중성화 X,경기도,147,81,8.333129251700681,55.1
기타,1세 이하,수컷,중성화 X,경상남도,191,108,3.5844502617801046,56.54
기타,1세 이하,수컷,중성화 X,경상북도,96,70,6.105957446808511,72.92
기타,1세 이하,수컷,중성화 X,광주광역시,36,19,4.597222222222222,52.78
기타,1세 이하,수컷,중성화 X,대구광역시,162,74,3.2708024691358024,45.68
기타,1세 이하,수컷,중성화 X,대전광역시,11,1,3.7636363636363637,9.09
기타,1세 이하,수컷,중성화 X,부산광역시,1143,240,0.9306211723534559,21.0
기타,1세 이하,수컷,중성화 X,서울특별시,48,27,4.580851063829788,56.25
기타,1세 이하,수컷,중성화 X,울산광역시,13,8,11.553846153846155,61.54
기타,1세 이하,수컷,중성화 X,인천광역시,31,20,8.501290322580646,64.52
기타,1세 이하,수컷,중성화 X,전라남도,249,37,4.398548387096774,14.86
기타,1세 이하,수컷,중성화 X,전북특별자치도,343,146,2.7646198830409356,42.57
기타,1세 이하,수컷,중성화 X,제주특별자치도,21,7,19.34285714285714,33.33
기타,1세 이하,수컷,중성화 X,충청남도,67,36,6.16030303030303,53.73
기타,1세 이하,수컷,중성화 X,충청북도,84,38,2.824404761904762,45.24
기타,1세 이하,암컷,미상,강원특별자치도,35,12,3.417142857142857,34.29
기타,1세 이하,암컷,미상,경기도,72,32,8.193611111111112,44.44
기타,1세 이하,암컷,미상,경상남도,74,32,3.683783783783784,43.24
기타,1세 이하,암컷,미상,경상북도,21,7,8.704761904761906,33.33
기타,1세 이하,암컷,미상,광주광역시,18,11,10.088888888888889,61.11
기타,1세 이하,암컷,미상,대구광역시,12,6,6.769166666666667,50.0
기타,1세 이하,암컷,미상,대전광역시,72,12,1.0277777777777777,16.67
기타,1세 이하,암컷,미상,부산광역시,205,39,1.8633170731707318,19.02
기타,1세 이하,암컷,미상,서울특별시,17,8,6.10235294117647,47.06
기타,1세 이하,암컷,미상,세종특별자치시,3,3,12.5,100.0
기타,1세 이하,암컷,미상,울산광역시,1,0,2.1,0.0
기타,1세 이하,암컷,미상,인천광역시,19,7,8.17578947368421,36.84
기타,1세 이하,암컷,미상,전라남도,23,9,5.049565217391304,39.13
기타,1세 이하,암컷,미상,전북특별자치도,21,3,3.2857142857142856,14.29
기타,1세 이하,암컷,미상,제주특별자치도,4,2,14.775,50.0
기타,1세 이하,암컷,미상,충청남도,51,25,8.09686274509804,49.02
기타,1세 이하,암컷,미상,충청북도,11,8,5.845454545454545,72.73
기타,1세 이하,암컷,중성화 O,강원특별자치도,1,0,4.1,0.0
기타,1세 이하,암컷,중성화 O,경기도,3,3,5.533333333333334,100.0
기타,1세 이하,암컷,중성화 O,경상남도,5,3,10.2,60.0
기타,1세 이하,암컷,중성화 O,경상북도,8,7,9.5,87.5
기타,1세 이하,암컷,중성화 O,광주광역시,1,0,3.3,0.0
기타,1세 이하,암컷,중성화 O,부산광역시,5,0,2.4,0.0
기타,1세 이하,암컷,중성화 O,인천광역시,1,1,2.3,100.0
기타,1세 이하,암컷,중성화 O,전라남도,3,1,4.666666666666667,33.33
기타,1세 이하,암컷,중성화 O,전북특별자치도,1,0,5.0,0.0
기타,1세 이하,암컷,중성화 O,충청남도,1,1,2.5,100.0
기타,1세 이하,암컷,중성화 X,강원특별자치도,111,29,2.911261261261261,26.13
기타,1세 이하,암컷,중성화 X,경기도,73,45,7.697397260273972,61.64
기타,1세 이하,암컷,중성화 X,경상남도,189,90,3.534232804232804,47.62
기타,1세 이하,암컷,중성화 X,경상북도,88,60,7.121724137931035,68.18
기타,1세 이하,암컷,중성화 X,광주광역시,7,2,1.2,28.57
기타,1세 이하,암컷,중성화 X,대구광역시,166,81,2.5073493975903616,48.8
기타,1세 이하,암컷,중성화 X,대전광역시,57,12,0.4245614035087719,21.05
기타,1세 이하,암컷,중성화 X,부산광역시,946,214,0.8597568710359409,22.62
기타,1세 이하,암컷,중성화 X,서울특별시,19,9,7.6561111111111115,47.37
기타,1세 이하,암컷,중성화 X,세종특별자치시,1,1,2.2,100.0
기타,1세 이하,암컷,중성화 X,울산광역시,13,5,2.5653846153846156,38.46
기타,1세 이하,암컷,중성화 X,인천광역시,17,10,3.593529411764706,58.82
기타,1세 이하,암컷,중성화 X,전라남도,210,34,4.11755980861244,16.19
기타,1세 이하,암컷,중성화 X,전북특별자치도,330,132,2.796181818181818,40.0
기타,1세 이하,암컷,중성화 X,제주특별자치도,11,5,13.663636363636364,45.45
기타,1세 이하,암컷,중성화 X,충청남도,32,17,7.7777419354838715,53.12
기타,1세 이하,암컷,중성화 X,충청북도,67,28,1.5238805970149254,41.79
기타,2-3세,미상,미상,강원특별자치도,4,0,2.75,0.0
기타,2-3세,미상,미상,경기도,8,2,8.7125,25.0
기타,2-3세,미상,미상,경상남도,49,12,3.648979591836735,24.49
기타,2-3세,미상,미상,경상북도,2,0,30.0,0.0
기타,2-3세,미상,미상,광주광역시,1,0,5.0,0.0
기타,2-3세,미상,미상,대구광역시,2,1,3.35,50.0
기타,2-3세,미상,미상,대전광역시,43,10,3.417441860465116,23.26
기타,2-3세,미상,미상,부산광역시,9,0,2.7222222222222223,0.0
기타,2-3세,미상,미상,울산광역시,1,0,6.0,0.0
기타,2-3세,미상,미상,인천광역시,4,2,3.875,50.0
기타,2-3세,미상,미상,전라남도,1,1,3.0,100.0
기타,2-3세,미상,미상,충청남도,3,1,3.3333333333333335,33.33
기타,2-3세,미상,중성화 O,광주광역시,1,0,4.5,0.0
기타,2-3세,미상,중성화 O,서울특별시,1,0,4.0,0.0
기타,2-3세,미상,중성화 X,강원특별자치도,1,1,5.0,100.0
기타,2-3세,미상,중성화 X,경상남도,9,2,3.888888888888889,22.22
기타,2-3세,미상,중성화 X,경상북도,2,0,3.1,0.0
기타,2-3세,미상,중성화 X,대구광역시,5,1,1.9,20.0
기타,2-3세,미상,중성화 X,대전광역시,47,5,2.820212765957447,10.64
기타,2-3세,미상,중성화 X,울산광역시,1,0,18.0,0.0
기타,2-3세,미상,중성화 X,전북특별자치도,1,0,20.0,0.0
기타,2-3세,미상,중성화 X,충청남도,2,0,4.25,0.0
기타,2-3세,미상,중성화 X,충청북도,1,1,4.5,100.0
기타,2-3세,수컷,미상,강원특별자치도,37,6,10.27027027027027,16.22
기타,2-3세,수컷,미상,경기도,22,6,18.271818181818183,27.27
기타,2-3세,수컷,미상,경상남도,42,11,11.119047619047619,26.19
기타,2-3세,수컷,미상,경상북도,13,2,19.0,15.38
기타,2-3세,수컷,미상,광주광역시,7,4,4.928571428571429,57.14
기타,2-3세,수컷,미상,대구광역시,4,3,10.75,75.0
기타,2-3세,수컷,미상,대전광역시,20,8,16.675,40.0
기타,2-3세,수컷,미상,부산광역시,7,2,7.728571428571429,28.57
기타,2-3세,수컷,미상,세종특별자치시,2,2,25.0,100.0
기타,2-3세,수컷,미상,인천광역시,4,1,15.75,25.0
기타,2-3세,수컷,미상,전라남도,33,14,14.659375,42.42
기타,2-3세,수컷,미상,전북특별자치도,8,6,11.25,75.0
기타,2-3세,수컷,미상,제주특별자치도,1,0,19.4,0.0
기타,2-3세,수컷,미상,충청남도,31,15,16.96193548387097,48.39
기타,2-3세,수컷,미상,충청북도,13,6,21.923076923076923,46.15
기타,2-3세,수컷,중성화 O,강원특별자치도,5,2,10.16,40.0
기타,2-3세,수컷,중성화 O,경기도,55,26,8.655636363636363,47.27
기타,2-3세,수컷,중성화 O,경상남도,9,7,16.833333333333332,77.78
기타,2-3세,수컷,중성화 O,경상북도,18,8,8.05,44.44
기타,2-3세,수컷,중성화 O,광주광역시,11,5,5.663636363636363,45.45
기타,2-3세,수컷,중성화 O,대구광역시,7,3,7.292857142857144,42.86
기타,2-3세,수컷,중성화 O,대전광역시,3,0,16.666666666666668,0.0
기타,2-3세,수컷,중성화 O,부산광역시,36,12,3.9042857142857144,33.33
기타,2-3세,수컷,중성화 O,서울특별시,18,9,9.98611111111111,50.0
기타,2-3세,수컷,중성화 O,울산광역시,3,2,4.7,66.67
기타,2-3세,수컷,중성화 O,인천광역시,10,6,8.24,60.0
기타,2-3세,수컷,중성화 O,전라남도,2,2,4.85,100.0
기타,2-3세,수컷,중성화 O,전북특별자치도,19,9,6.7894736842105265,47.37
기타,2-3세,수컷,중성화 O,제주특별자치도,1,1,6.8,100.0
기타,2-3세,수컷,중성화 O,충청남도,20,14,7.319,70.0
기타,2-3세,수컷,중성화 O,충청북도,6,2,7.433333333333334,33.33
기타,2-3세,수컷,중성화 X,강원특별자치도,85,11,12.93435294117647,12.94
기타,2-3세,수컷,중성화 X,경기도,160,49,18.76875,30.63
기타,2-3세,수컷,중성화 X,경상남도,92,34,15.873913043478263,36.96
기타,2-3세,수컷,중성화 X,경상북도,63,31,19.11746031746032,49.21
기타,2-3세,수컷,중성화 X,광주광역시,39,18,10.664358974358976,46.15
기타,2-3세,수컷,중성화 X,대구광역시,66,30,7.516666666666667,45.45
